1476810196216
roomid, result, ctime, time,
1476810196216,更好 ,1566058867.859,2019-08-18 00:21:07,
1476810196216,怎么可能 ,1566058871.445,2019-08-18 00:21:11,
1476810196216,现在穿码车只要想跟你讲个 ,1566058874.315,2019-08-18 00:21:14,
1476810196216,现在发包出来没有不想动 ,1566058877.666,2019-08-18 00:21:17,
1476810196216,没耍好吗 ,1566058880.833,2019-08-18 00:21:20,
1476810196216,我走不起来 ,1566058883.905,2019-08-18 00:21:23,
1476810196216,哦 ,1566058887.502,2019-08-18 00:21:27,
1476810196216,你哪 ,1566058890.258,2019-08-18 00:21:30,
1476810196216,他就没有几个跟他在一起那啥 ,1566058893.334,2019-08-18 00:21:33,
1476810196216,回来 ,1566058896.864,2019-08-18 00:21:36,
1476810196216,又来一个只见男的女的你是啊 ,1566058900.002,2019-08-18 00:21:40,
1476810196216,你在哪里站着尿尿的也喜欢你吗 ,1566058903.485,2019-08-18 00:21:43,
1476810196216,黄子洋家也喜欢你来来来来来 ,1566058906.622,2019-08-18 00:21:46,
1476810196216,没来早晨没洗完来 ,1566058909.437,2019-08-18 00:21:49,
1476810196216,还是表哥一个 ,1566058912.825,2019-08-18 00:21:52,
1476810196216,没呢 ,1566058916.035,2019-08-18 00:21:56,
1476810196216,哦 ,1566058919.684,2019-08-18 00:21:59,
1476810196216,哦 ,1566058922.630,2019-08-18 00:22:02,
1476810196216,你这么点 ,1566058925.442,2019-08-18 00:22:05,
1476810196216,你换个角个刷吧等下拿下包就能看得到 ,1566058928.999,2019-08-18 00:22:08,
1476810196216,别跟我刷了给想克耍行吗 ,1566058931.913,2019-08-18 00:22:11,
1476810196216,给我讲过的头像直接刷啊习惯了算了 ,1566058935.590,2019-08-18 00:22:15,
1476810196216,给你们机会你们不懂 ,1566058938.616,2019-08-18 00:22:18,
1476810196216,给他机会 ,1566058941.864,2019-08-18 00:22:21,
1476810196216,不重要别把女主帮刷拉了 ,1566058945.048,2019-08-18 00:22:25,
1476810196216,不能啊得盖了几块 ,1566058948.117,2019-08-18 00:22:28,
1476810196216,一个大 ,1566058951.337,2019-08-18 00:22:31,
1476810196216,对 ,1566058954.323,2019-08-18 00:22:34,
1476810196216,哎不 ,1566058957.987,2019-08-18 00:22:37,
1476810196216,不来啊就喜欢大眼不是说一定要跟他睡觉 ,1566058960.762,2019-08-18 00:22:40,
1476810196216,不对你花 ,1566058964.148,2019-08-18 00:22:44,
1476810196216,我妈交点朋友的啊这一块你才傻 ,1566058967.437,2019-08-18 00:22:47,
1476810196216,也不是说一定一定是那种那个什么一定要说 ,1566058970.503,2019-08-18 00:22:50,
1476810196216,不咋地 ,1566058974.134,2019-08-18 00:22:54,
1476810196216,我不会 ,1566058976.916,2019-08-18 00:22:56,
1476810196216,我觉得 ,1566058980.570,2019-08-18 00:23:00,
1476810196216,啊 ,1566058983.514,2019-08-18 00:23:03,
1476810196216,这老腰啊一定要睡觉 ,1566058986.344,2019-08-18 00:23:06,
1476810196216,是一定要睡觉啊啊啊 ,1566058990.278,2019-08-18 00:23:10,
1476810196216,我日 ,1566058993.444,2019-08-18 00:23:13,
1476810196216,你得养 ,1566058996.302,2019-08-18 00:23:16,
1476810196216,一定要睡 ,1566058999.313,2019-08-18 00:23:19,
1476810196216,给讲个给我刷刷往这来 ,1566059002.407,2019-08-18 00:23:22,
1476810196216,一点 ,1566059006.001,2019-08-18 00:23:26,
1476810196216,哥你这样好像不太好啊哥 ,1566059009.117,2019-08-18 00:23:29,
1476810196216,没事有没有胆大 ,1566059012.666,2019-08-18 00:23:32,
1476810196216,哎 ,1566059015.424,2019-08-18 00:23:35,
1476810196216,这样不太好啊这样啊 ,1566059018.681,2019-08-18 00:23:38,
1476810196216,日吓死我你赶紧帮啊私下说你 ,1566059021.972,2019-08-18 00:23:41,
1476810196216,啊 ,1566059024.919,2019-08-18 00:23:44,
1476810196216,真他妈逗我操 ,1566059028.890,2019-08-18 00:23:48,
1476810196216,都他妈谁还敢发 ,1566059031.291,2019-08-18 00:23:51,
1476810196216,大哥不打算 ,1566059034.901,2019-08-18 00:23:54,
1476810196216,啊 ,1566059038.254,2019-08-18 00:23:58,
1476810196216,哎 ,1566059040.910,2019-08-18 00:24:00,
1476810196216,哎 ,1566059044.723,2019-08-18 00:24:04,
1476810196216,我也玩了来咱四个 ,1566059047.488,2019-08-18 00:24:07,
1476810196216,你 ,1566059050.479,2019-08-18 00:24:10,
1476810196216,俺来了 ,1566059053.982,2019-08-18 00:24:13,
1476810196216,来了来了我有了针灸啊完了 ,1566059056.877,2019-08-18 00:24:16,
1476810196216,这个打这个打我干我可得敢 ,1566059060.746,2019-08-18 00:24:20,
1476810196216,对 ,1566059063.666,2019-08-18 00:24:23,
1476810196216,两个 ,1566059066.701,2019-08-18 00:24:26,
1476810196216,啊 ,1566059069.849,2019-08-18 00:24:29,
1476810196216,对着俩 ,1566059073.102,2019-08-18 00:24:33,
1476810196216,飞 ,1566059076.565,2019-08-18 00:24:36,
1476810196216,咱们今天吃饱了 ,1566059079.632,2019-08-18 00:24:39,
1476810196216,好的 ,1566059082.564,2019-08-18 00:24:42,
1476810196216,哦 ,1566059086.038,2019-08-18 00:24:46,
1476810196216,哇 ,1566059089.182,2019-08-18 00:24:49,
1476810196216,来了 ,1566059092.330,2019-08-18 00:24:52,
1476810196216,讨厌 ,1566059095.418,2019-08-18 00:24:55,
1476810196216,这个男的 ,1566059098.795,2019-08-18 00:24:58,
1476810196216,你完了这薄的 ,1566059101.910,2019-08-18 00:25:01,
1476810196216,你知道你了 ,1566059105.149,2019-08-18 00:25:05,
1476810196216,搞得我会追上你了找个贷五十万了 ,1566059108.815,2019-08-18 00:25:08,
1476810196216,嗯 ,1566059111.620,2019-08-18 00:25:11,
1476810196216,我要不你给大家看 ,1566059115.188,2019-08-18 00:25:15,
1476810196216,什么啊七个就行七个就行 ,1566059118.123,2019-08-18 00:25:18,
1476810196216,不用太多我刚出去了什么情况 ,1566059120.936,2019-08-18 00:25:20,
1476810196216,没有景观没什么情况我该怎么讲 ,1566059124.543,2019-08-18 00:25:24,
1476810196216,没什么情况 ,1566059127.605,2019-08-18 00:25:27,
1476810196216,来小老虎走了 ,1566059130.745,2019-08-18 00:25:30,
1476810196216,大哥说话的哪个大哥说话了 ,1566059134.372,2019-08-18 00:25:34,
1476810196216,我太低俗了 ,1566059137.181,2019-08-18 00:25:37,
1476810196216,来咱们只是个开心啊来找个呢也是 ,1566059140.526,2019-08-18 00:25:40,
1476810196216,啊太低俗了是这么回事啊那个叫哥 ,1566059143.542,2019-08-18 00:25:43,
1476810196216,吹牛逼啊就是不是只是吹牛逼 ,1566059146.452,2019-08-18 00:25:46,
1476810196216,那不是说逼你那个啥不是吹牛逼嘛开完 ,1566059150.244,2019-08-18 00:25:50,
1476810196216,开玩笑呢你看我只是开玩笑的 ,1566059153.060,2019-08-18 00:25:53,
1476810196216,那不冷啊 ,1566059157.026,2019-08-18 00:25:57,
1476810196216,找个小工地啥啊 ,1566059160.207,2019-08-18 00:26:00,
1476810196216,不要 ,1566059163.192,2019-08-18 00:26:03,
1476810196216,那这是啥 ,1566059166.389,2019-08-18 00:26:06,
1476810196216,哎呀 ,1566059169.331,2019-08-18 00:26:09,
1476810196216,哎呀 ,1566059172.688,2019-08-18 00:26:12,
1476810196216,完了 ,1566059175.612,2019-08-18 00:26:15,
1476810196216,完了这啥 ,1566059179.378,2019-08-18 00:26:19,
1476810196216,看完了 ,1566059182.064,2019-08-18 00:26:22,
1476810196216,这个只是开玩笑的啊那个就好咯 ,1566059184.974,2019-08-18 00:26:24,
1476810196216,啊这个只是开玩笑啊怎么说呢 ,1566059188.790,2019-08-18 00:26:28,
1476810196216,他也不是那种的爱怎么说那只是开玩笑 ,1566059191.431,2019-08-18 00:26:31,
1476810196216,够了 ,1566059195.448,2019-08-18 00:26:35,
1476810196216,好多了找个就算有你也坚持不住了 ,1566059197.981,2019-08-18 00:26:37,
1476810196216,肾亏了 ,1566059201.270,2019-08-18 00:26:41,
1476810196216,啊 ,1566059204.426,2019-08-18 00:26:44,
1476810196216,真好真好 ,1566059207.425,2019-08-18 00:26:47,
1476810196216,很好啊鱼 ,1566059211.485,2019-08-18 00:26:51,
1476810196216,女的啊那个女主播啊刚刚只是娱乐啊 ,1566059214.091,2019-08-18 00:26:54,
1476810196216,没有说在你哥要睡觉啊只是给你们开个玩笑 ,1566059218.066,2019-08-18 00:26:58,
1476810196216,对 ,1566059220.781,2019-08-18 00:27:00,
1476810196216,什么女的没有啊 ,1566059223.968,2019-08-18 00:27:03,
1476810196216,怎么让脚步关注这么多 ,1566059226.926,2019-08-18 00:27:06,
1476810196216,难为哥了是啊 ,1566059230.371,2019-08-18 00:27:10,
1476810196216,价格你自己熬不住啊 ,1566059233.767,2019-08-18 00:27:13,
1476810196216,嗯 ,1566059236.946,2019-08-18 00:27:16,
1476810196216,吃吧啊 ,1566059240.235,2019-08-18 00:27:20,
1476810196216,开玩笑的开玩笑的啊顶不住抵不住 ,1566059243.287,2019-08-18 00:27:23,
1476810196216,今天怎么这么晚还没睡觉 ,1566059246.136,2019-08-18 00:27:26,
1476810196216,是不是激动的睡不着呢 ,1566059249.811,2019-08-18 00:27:29,
1476810196216,,1566059252.622,2019-08-18 00:27:32,
1476810196216,黑暗 ,1566059255.863,2019-08-18 00:27:35,
1476810196216,你玩吧我挺忙了 ,1566059259.401,2019-08-18 00:27:39,
1476810196216,聊天起来的 ,1566059262.319,2019-08-18 00:27:42,
1476810196216,拜拜你娘不娘吧啊 ,1566059265.506,2019-08-18 00:27:45,
1476810196216,你去忙吧还激动 ,1566059268.903,2019-08-18 00:27:48,
1476810196216,完了完了吗 ,1566059271.731,2019-08-18 00:27:51,
1476810196216,这个这个完犊子啊 ,1566059274.998,2019-08-18 00:27:54,
1476810196216,他说他要忙了 ,1566059278.197,2019-08-18 00:27:58,
1476810196216,我要聊天就让她不要啊 ,1566059281.516,2019-08-18 00:28:01,
1476810196216,不要 ,1566059284.825,2019-08-18 00:28:04,
1476810196216,请忘了我昨晚做了 ,1566059287.683,2019-08-18 00:28:07,
1476810196216,咱做咱做了 ,1566059291.294,2019-08-18 00:28:11,
1476810196216,只是开个玩笑啊 ,1566059294.225,2019-08-18 00:28:14,
1476810196216,还不如开个玩笑刚刚只是开个玩笑 ,1566059297.516,2019-08-18 00:28:17,
1476810196216,你咋也不冷啊 ,1566059300.761,2019-08-18 00:28:20,
1476810196216,差不不难不难不难 ,1566059303.735,2019-08-18 00:28:23,
1476810196216,啊 ,1566059307.245,2019-08-18 00:28:27,
1476810196216,啊 ,1566059307.245,2019-08-18 00:28:27,
1476810196216,啊 ,1566059310.025,2019-08-18 00:28:30,
1476810196216,需要哥你不 ,1566059313.673,2019-08-18 00:28:33,
1476810196216,装哪个啊 ,1566059316.767,2019-08-18 00:28:36,
1476810196216,走哪跟我开玩笑哎 ,1566059319.704,2019-08-18 00:28:39,
1476810196216,你不要告诉别人咯 ,1566059323.070,2019-08-18 00:28:43,
1476810196216,我刚打完早点干 ,1566059326.278,2019-08-18 00:28:46,
1476810196216,啊我昨晚我走了我不敢了 ,1566059329.872,2019-08-18 00:28:49,
1476810196216,哦 ,1566059332.493,2019-08-18 00:28:52,
1476810196216,很爽晕了哎 ,1566059336.001,2019-08-18 00:28:56,
1476810196216,全球最大 ,1566059339.124,2019-08-18 00:28:59,
1476810196216,啊 ,1566059342.210,2019-08-18 00:29:02,
1476810196216,是没什么啊 ,1566059345.935,2019-08-18 00:29:05,
1476810196216,在 ,1566059348.574,2019-08-18 00:29:08,
1476810196216,主要干啥你都能不能别说啊你在哪 ,1566059351.545,2019-08-18 00:29:11,
1476810196216,你不能跟你说话那个离这个好 ,1566059355.297,2019-08-18 00:29:15,
1476810196216,洋洋洋洋洋送给自己了 ,1566059358.234,2019-08-18 00:29:18,
1476810196216,嗯 ,1566059361.854,2019-08-18 00:29:21,
1476810196216,没事 ,1566059364.559,2019-08-18 00:29:24,
1476810196216,哈哈 ,1566059367.785,2019-08-18 00:29:27,
1476810196216,哎 ,1566059371.098,2019-08-18 00:29:31,
1476810196216,嗯 ,1566059374.280,2019-08-18 00:29:34,
1476810196216,找不到女女主播不尊重对讲和 ,1566059378.017,2019-08-18 00:29:38,
1476810196216,女主播和女主播不尊重 ,1566059380.868,2019-08-18 00:29:40,
1476810196216,哦 ,1566059383.670,2019-08-18 00:29:43,
1476810196216,也是哦对 ,1566059387.107,2019-08-18 00:29:47,
1476810196216,跟我说的非常对啊实在是憋屎遁 ,1566059390.270,2019-08-18 00:29:50,
1476810196216,怎么不尊重以后对贾慧 ,1566059393.700,2019-08-18 00:29:53,
1476810196216,尊重这个是啊你也错了 ,1566059396.720,2019-08-18 00:29:56,
1476810196216,你也做了 ,1566059399.859,2019-08-18 00:29:59,
1476810196216,你先做了我错了 ,1566059403.244,2019-08-18 00:30:03,
1476810196216,我就给你关注了 ,1566059406.231,2019-08-18 00:30:06,
1476810196216,嗯 ,1566059409.564,2019-08-18 00:30:09,
1476810196216,昨晚说卖胶塞里麦 ,1566059412.685,2019-08-18 00:30:12,
1476810196216,你们打你们打 ,1566059415.763,2019-08-18 00:30:15,
1476810196216,我做了啊你在工地上啊 ,1566059419.144,2019-08-18 00:30:19,
1476810196216,扯淡 ,1566059422.146,2019-08-18 00:30:22,
1476810196216,有人 ,1566059425.682,2019-08-18 00:30:25,
1476810196216,哦 ,1566059428.697,2019-08-18 00:30:28,
1476810196216,哇 ,1566059431.754,2019-08-18 00:30:31,
1476810196216,呵呵 ,1566059435.256,2019-08-18 00:30:35,
1476810196216,长的 ,1566059438.397,2019-08-18 00:30:38,
1476810196216,丈夫对花呢 ,1566059441.584,2019-08-18 00:30:41,
1476810196216,那时是妻管严好丈夫啊 ,1566059444.780,2019-08-18 00:30:44,
1476810196216,吹牛逼啊他喜欢开玩笑找个野兽 ,1566059448.447,2019-08-18 00:30:48,
1476810196216,哦咋个也是个逗比 ,1566059451.155,2019-08-18 00:30:51,
1476810196216,劈开打架 ,1566059454.168,2019-08-18 00:30:54,
1476810196216,我错了 ,1566059457.926,2019-08-18 00:30:57,
1476810196216,对 ,1566059460.842,2019-08-18 00:31:00,
1476810196216,总没群 ,1566059464.519,2019-08-18 00:31:04,
1476810196216,那确实不能那个开车 ,1566059467.347,2019-08-18 00:31:07,
1476810196216,还小啊这个确实是啊主要是脚咯并被缴 ,1566059470.469,2019-08-18 00:31:10,
1476810196216,被坑里去了 ,1566059473.762,2019-08-18 00:31:13,
1476810196216,你不找你拿驾照啊 ,1566059476.898,2019-08-18 00:31:16,
1476810196216,嗯 ,1566059480.292,2019-08-18 00:31:20,
1476810196216,哦 ,1566059483.437,2019-08-18 00:31:23,
1476810196216,大哥你别告诉鑫哥啊 ,1566059486.245,2019-08-18 00:31:26,
1476810196216,你别告诉题型啊 ,1566059489.696,2019-08-18 00:31:29,
1476810196216,我也错了 ,1566059492.629,2019-08-18 00:31:32,
1476810196216,这么多人紧 ,1566059496.228,2019-08-18 00:31:36,
1476810196216,哈哈 ,1566059499.524,2019-08-18 00:31:39,
1476810196216,哦 ,1566059502.541,2019-08-18 00:31:42,
1476810196216,是啊真的是对的去死吧 ,1566059505.676,2019-08-18 00:31:45,
1476810196216,怎么刚刚好吧这个确实有 ,1566059509.065,2019-08-18 00:31:49,
1476810196216,做的不妥 ,1566059512.342,2019-08-18 00:31:52,
1476810196216,做的不妥啊主要是怎么弄主要是 ,1566059515.215,2019-08-18 00:31:55,
1476810196216,视角跟他说他一个没找着 ,1566059518.536,2019-08-18 00:31:58,
1476810196216,怎么下 ,1566059521.747,2019-08-18 00:32:01,
1476810196216,智商又不行了 ,1566059524.698,2019-08-18 00:32:04,
1476810196216,打字智商又不行了啊 ,1566059528.391,2019-08-18 00:32:08,
1476810196216,等下昂正正的智商好像确实不 ,1566059531.343,2019-08-18 00:32:11,
1476810196216,考死了今天晚上可能可能是 ,1566059534.365,2019-08-18 00:32:14,
1476810196216,我装的有点多以后把我自从刷没了 ,1566059537.924,2019-08-18 00:32:17,
1476810196216,也不是啊也不是 ,1566059540.838,2019-08-18 00:32:20,
1476810196216,就说你今天刷的有点多以后 ,1566059544.288,2019-08-18 00:32:24,
1476810196216,你这智商转不过来了 ,1566059547.787,2019-08-18 00:32:27,
1476810196216,有点激动啊太激动了然后呢 ,1566059550.709,2019-08-18 00:32:30,
1476810196216,他是跑车 ,1566059553.964,2019-08-18 00:32:33,
1476810196216,啥二十四到啊呸呸呸 ,1566059557.229,2019-08-18 00:32:37,
1476810196216,怎么逼呀我知道你是鸿运歌啊 ,1566059560.320,2019-08-18 00:32:40,
1476810196216,怎么打 ,1566059563.648,2019-08-18 00:32:43,
1476810196216,接不那种我给你咯 ,1566059566.672,2019-08-18 00:32:46,
1476810196216,咋样 ,1566059569.894,2019-08-18 00:32:49,
1476810196216,拍我肩康康 ,1566059572.714,2019-08-18 00:32:52,
1476810196216,打不了怎么打 ,1566059576.364,2019-08-18 00:32:56,
1476810196216,聊天能行吗聊天我就接 ,1566059579.717,2019-08-18 00:32:59,
1476810196216,瓦房给我切 ,1566059582.169,2019-08-18 00:33:02,
1476810196216,你干什么杨天狗 ,1566059585.977,2019-08-18 00:33:05,
1476810196216,啊啊放松呢 ,1566059588.787,2019-08-18 00:33:08,
1476810196216,哦那也不行啊 ,1566059592.674,2019-08-18 00:33:12,
1476810196216,新街行行行行行啊 ,1566059595.517,2019-08-18 00:33:15,
1476810196216,你给你开个什么呀 ,1566059598.645,2019-08-18 00:33:18,
1476810196216,不认识你了是不是啊 ,1566059601.733,2019-08-18 00:33:21,
1476810196216,哦 ,1566059605.151,2019-08-18 00:33:25,
1476810196216,安啦 ,1566059607.745,2019-08-18 00:33:27,
1476810196216,又见面了 ,1566059611.565,2019-08-18 00:33:31,
1476810196216,哎呀你看你爷今天是不是很帅 ,1566059614.558,2019-08-18 00:33:34,
1476810196216,你看我好 ,1566059617.646,2019-08-18 00:33:37,
1476810196216,好看呀怎么 ,1566059621.092,2019-08-18 00:33:41,
1476810196216,我明天去提醒爱学习对我下 ,1566059623.668,2019-08-18 00:33:43,
1476810196216,那我就再去一下 ,1566059627.376,2019-08-18 00:33:47,
1476810196216,就要干你跟丁鑫哥说一下你就说我 ,1566059630.554,2019-08-18 00:33:50,
1476810196216,在家里好好学习一下 ,1566059633.480,2019-08-18 00:33:53,
1476810196216,乖乖学习下做想过我的高一点 ,1566059637.181,2019-08-18 00:33:57,
1476810196216,上啊咋的你 ,1566059640.288,2019-08-18 00:34:00,
1476810196216,干啥呀打我呀 ,1566059643.523,2019-08-18 00:34:03,
1476810196216,可见不打 ,1566059646.732,2019-08-18 00:34:06,
1476810196216,我咋能放到哪 ,1566059649.949,2019-08-18 00:34:09,
1476810196216,做一个活检做了个月桥 ,1566059652.837,2019-08-18 00:34:12,
1476810196216,我咋吧我来吧 ,1566059656.094,2019-08-18 00:34:16,
1476810196216,没有搞不好我 ,1566059659.299,2019-08-18 00:34:19,
1476810196216,我好是我说呢哇我不跟你玩那我不 ,1566059662.259,2019-08-18 00:34:22,
1476810196216,完了玩不了 ,1566059665.999,2019-08-18 00:34:25,
1476810196216,完了你在哪点 ,1566059668.808,2019-08-18 00:34:28,
